ID	name	rank1	rank2	metric1	metric2
c92643_g6	c92643_g6	4882	13770	0.040071016	-0.166822809
c97493_g3	c97493_g3	4883	16236	0.040063626	-2.104329108
c93163_g4	c93163_g4	4884	8362	0.040047496	-0.007108512
c96769_g5	c96769_g5	4885	6299	0.040032638	0.033520686
c76937_g1	c76937_g1	4886	4836	0.040025043	0.064036212
c88640_g1	c88640_g1	4887	11022	0.0400134	-0.067025479
c93626_g1	c93626_g1	4888	3965	0.040012216	0.086317112
c84752_g1	c84752_g1	4889	3812	0.040011635	0.090417834
c84309_g2	c84309_g2	4890	9666	0.040008333	-0.035723769
c92683_g4	c92683_g4	4891	5991	0.04000585	0.039958971
c92879_g5	c92879_g5	4892	4385	0.039997763	0.074970239
c94308_g2	c94308_g2	4893	12267	0.039990008	-0.102189604
c91100_g2	c91100_g2	4894	7467	0.039957988	0.011129436
c86666_g3	c86666_g3	4895	4831	0.039926309	0.064173452
c95896_g2	c95896_g2	4896	778	0.039912689	0.287975166
c96940_g3	c96940_g3	4897	7604	0.039867183	0.008250277
c94930_g9	c94930_g9	4898	14909	0.039865997	-0.261244574
c85435_g1	c85435_g1	4899	10861	0.03985561	-0.063589471
c85092_g3	c85092_g3	4900	13686	0.039843285	-0.161507364
c83939_g1	c83939_g1	4901	13966	0.039825079	-0.178262735
c95491_g6	c95491_g6	4902	5597	0.039813683	0.047828685
c90630_g3	c90630_g3	4903	10750	0.039806714	-0.060894031
c93699_g7	c93699_g7	4904	6712	0.03979137	0.024950175
c96283_g1	c96283_g1	4905	10850	0.039785039	-0.063208566
c83790_g2	c83790_g2	4906	10670	0.039742818	-0.058866393
c93417_g3	c93417_g3	4907	13783	0.039741495	-0.167637023
c83334_g1	c83334_g1	4908	5526	0.039726336	0.049292579
c95678_g1	c95678_g1	4909	7458	0.039721769	0.011289391
c94034_g1	c94034_g1	4910	6069	0.039718164	0.038293337
c90985_g5	c90985_g5	4911	9531	0.039648271	-0.032576767
c90198_g2	c90198_g2	4912	10560	0.039635578	-0.055746351
c88077_g8	c88077_g8	4913	6913	0.039614434	0.020809464
c91023_g6	c91023_g6	4914	2138	0.039611299	0.151058207
c83401_g1	c83401_g1	4915	398	0.039609091	0.405501006
c83730_g2	c83730_g2	4916	5436	0.039598346	0.051065222
c82691_g1	c82691_g1	4917	15705	0.03957893	-0.463592592
c94060_g4	c94060_g4	4918	1278	0.03957877	0.21513847
c95752_g4	c95752_g4	4919	5455	0.039574856	0.05074092
c93443_g5	c93443_g5	4920	9152	0.039561553	-0.024497334
c93559_g3	c93559_g3	4921	10751	0.03955953	-0.061011755
c91923_g3	c91923_g3	4922	8049	0.039545918	-0.000726631
c83652_g1	c83652_g1	4923	5102	0.03954499	0.058254608
c94839_g3	c94839_g3	4924	5854	0.039525518	0.042511417
c93354_g2	c93354_g2	4925	6707	0.039490563	0.025064813
c97391_g1	c97391_g1	4926	4446	0.039489799	0.073523237
c85690_g4	c85690_g4	4927	10656	0.039488762	-0.058243056
c80417_g1	c80417_g1	4928	3290	0.039480614	0.106927568
c95539_g4	c95539_g4	4929	723	0.039470308	0.302649267
c88884_g6	c88884_g6	4930	14442	0.039465253	-0.215046378
c88121_g4	c88121_g4	4931	7023	0.039446015	0.01890381
c94176_g3	c94176_g3	4932	10815	0.039436939	-0.062355676
c97168_g3	c97168_g3	4933	14675	0.039435369	-0.236048842
c97033_g8	c97033_g8	4934	3841	0.039362085	0.089750455
c89352_g5	c89352_g5	4935	2142	0.039321079	0.150984386
c94344_g2	c94344_g2	4936	15827	0.039319318	-0.53326752
c96410_g6	c96410_g6	4937	3581	0.039307943	0.097232739
c86912_g1	c86912_g1	4938	7728	0.039284241	0.005596915
c84651_g1	c84651_g1	4939	9387	0.039283333	-0.029242316
c95910_g6	c95910_g6	4940	8893	0.039278556	-0.018447387
c90079_g4	c90079_g4	4941	14776	0.039273231	-0.247678145
c96121_g1	c96121_g1	4942	8329	0.039237868	-0.006485585
c83752_g1	c83752_g1	4943	5222	0.039215111	0.055731492
c96944_g2	c96944_g2	4944	7089	0.039209665	0.017736513
c85417_g2	c85417_g2	4945	11856	0.039206636	-0.090095151
c85913_g3	c85913_g3	4946	14551	0.039193595	-0.226077358
c93640_g6	c93640_g6	4947	8608	0.039175229	-0.012643784
c92350_g2	c92350_g2	4948	1988	0.039171155	0.160387185
c82503_g1	c82503_g1	4949	5803	0.039163943	0.043601638
c82224_g1	c82224_g1	4950	3434	0.03916027	0.10208298
c88951_g1	c88951_g1	4951	8519	0.039144311	-0.010269972
c94572_g3	c94572_g3	4952	3412	0.039139172	0.103207934
c91975_g7	c91975_g7	4953	5422	0.039082235	0.051443444
c97383_g2	c97383_g2	4954	6082	0.039014593	0.038027941
c94191_g3	c94191_g3	4955	8124	0.038983577	-0.002434864
c89662_g3	c89662_g3	4956	15415	0.038970026	-0.353771161
c94849_g5	c94849_g5	4957	12246	0.038967738	-0.101598558
c86054_g6	c86054_g6	4958	14708	0.038967304	-0.240978876
c87912_g2	c87912_g2	4959	12711	0.03891693	-0.117144373
c86133_g5	c86133_g5	4960	10477	0.038916172	-0.053343759
c87120_g4	c87120_g4	4961	7192	0.038912852	0.016030559
c92375_g4	c92375_g4	4962	10720	0.038905349	-0.060037171
c89282_g3	c89282_g3	4963	5648	0.038850217	0.04682654
c88778_g3	c88778_g3	4964	15134	0.03878154	-0.293646622
c85606_g1	c85606_g1	4965	14077	0.038775349	-0.18624047
c87446_g4	c87446_g4	4966	764	0.038764853	0.291696169
c90423_g4	c90423_g4	4967	15123	0.038752555	-0.292143546
c84900_g1	c84900_g1	4968	10350	0.03874603	-0.050765659
c74660_g3	c74660_g3	4969	4269	0.038713791	0.077980504
c88739_g5	c88739_g5	4970	4654	0.038712267	0.068008661
c96604_g8	c96604_g8	4971	11158	0.038711058	-0.070211216
c84337_g5	c84337_g5	4972	5752	0.038704799	0.044882736
c92993_g4	c92993_g4	4973	10366	0.038698915	-0.051133843
c86020_g1	c86020_g1	4974	7742	0.038696419	0.005340128
c91685_g3	c91685_g3	4975	2417	0.038689102	0.139125279
c84085_g8	c84085_g8	4976	9860	0.038641647	-0.039965864
c96453_g1	c96453_g1	4977	1841	0.038632524	0.169336243
c84577_g1	c84577_g1	4978	55	0.038612532	1.092832292
c83749_g2	c83749_g2	4979	3773	0.038596291	0.091328903
c95745_g4	c95745_g4	4980	4026	0.038595659	0.084573163
c76173_g1	c76173_g1	4981	899	0.038586848	0.264560808
c87506_g7	c87506_g7	4982	10478	0.038575777	-0.05335805
c94165_g2	c94165_g2	4983	9076	0.038554811	-0.022879269
c88423_g7	c88423_g7	4984	3759	0.038549957	0.091764098
c85994_g7	c85994_g7	4985	13108	0.038524237	-0.132556233
c97400_g2	c97400_g2	4986	6394	0.038522376	0.031851051
c93247_g1	c93247_g1	4987	4868	0.038481601	0.063358264
c95593_g3	c95593_g3	4988	13438	0.038465219	-0.148210973
c85676_g3	c85676_g3	4989	1549	0.0384584	0.189689174
c87954_g15	c87954_g15	4990	12879	0.038441363	-0.124118415
c89854_g2	c89854_g2	4991	13532	0.038408624	-0.153334816
c84934_g1	c84934_g1	4992	551	0.038400469	0.341242089
c88582_g1	c88582_g1	4993	7234	0.038391879	0.01517035
c95648_g3	c95648_g3	4994	12113	0.03838788	-0.097581952
c94433_g1	c94433_g1	4995	15350	0.038364138	-0.338676121
c91864_g1	c91864_g1	4996	3685	0.038350342	0.093810658
c88459_g1	c88459_g1	4997	8646	0.03833357	-0.013529658
c92689_g2	c92689_g2	4998	9340	0.038318635	-0.028230856
c83972_g13	c83972_g13	4999	7852	0.038309513	0.003286503
c95456_g8	c95456_g8	5000	8111	0.038306639	-0.002189711
c55781_g1	c55781_g1	5001	2769	0.038292783	0.124611944
c85828_g3	c85828_g3	5002	8846	0.038280015	-0.01759405
c90626_g1	c90626_g1	5003	9641	0.03826968	-0.035137958
c91857_g1	c91857_g1	5004	7836	0.038257881	0.003545116
c88778_g6	c88778_g6	5005	2245	0.038243922	0.146328895
c96882_g5	c96882_g5	5006	14841	0.038242613	-0.254074248
c90718_g1	c90718_g1	5007	11734	0.03824157	-0.086539284
c80753_g1	c80753_g1	5008	1508	0.038236175	0.193250804
c96543_g1	c96543_g1	5009	2580	0.038219051	0.132365114
c90157_g10	c90157_g10	5010	8381	0.038188952	-0.00759737
c97312_g4	c97312_g4	5011	2604	0.038181731	0.13141444
c89366_g2	c89366_g2	5012	2240	0.038147732	0.146632489
c94375_g2	c94375_g2	5013	4254	0.038143649	0.078580143
c95387_g2	c95387_g2	5014	10921	0.038111319	-0.064777797
c90682_g2	c90682_g2	5015	8982	0.038101894	-0.020461596
c89234_g11	c89234_g11	5016	11603	0.038091494	-0.082406227
c89913_g10	c89913_g10	5017	11440	0.038073454	-0.077486651
c89723_g3	c89723_g3	5018	12039	0.038044332	-0.095406569
c92314_g9	c92314_g9	5019	6075	0.03804394	0.038124385
c97337_g1	c97337_g1	5020	10678	0.038036709	-0.059137361
c96218_g2	c96218_g2	5021	9687	0.038016606	-0.036103853
c94857_g1	c94857_g1	5022	8843	0.038009679	-0.017542869
c78475_g2	c78475_g2	5023	5619	0.038006073	0.047404857
c95710_g3	c95710_g3	5024	14372	0.038003162	-0.209722105
c88492_g1	c88492_g1	5025	9427	0.037995457	-0.030255588
c97135_g2	c97135_g2	5026	14898	0.037956574	-0.259899397
c88246_g4	c88246_g4	5027	5077	0.037932957	0.058826566
c89795_g3	c89795_g3	5028	13700	0.037922406	-0.162793154
c97041_g6	c97041_g6	5029	13620	0.037913169	-0.157895698
c88118_g2	c88118_g2	5030	2338	0.03791305	0.142290993
c86408_g1	c86408_g1	5031	2191	0.037880538	0.148423867
c85474_g1	c85474_g1	5032	5445	0.037879776	0.050952888
c93432_g6	c93432_g6	5033	7705	0.037865152	0.006214286
c91955_g6	c91955_g6	5034	9730	0.03784341	-0.037008837
c89134_g4	c89134_g4	5035	7635	0.037822374	0.007522837
c82636_g1	c82636_g1	5036	7198	0.03779872	0.015948214
c88584_g9	c88584_g9	5037	10965	0.037789406	-0.065794909
c96437_g2	c96437_g2	5038	12634	0.037779191	-0.114918727
c82624_g6	c82624_g6	5039	7040	0.037767654	0.018530668
c89056_g2	c89056_g2	5040	13457	0.037765491	-0.14900833
c96359_g2	c96359_g2	5041	7120	0.037719188	0.017190398
c93083_g6	c93083_g6	5042	13018	0.037716474	-0.129334242
c82691_g3	c82691_g3	5043	16000	0.037624843	-0.724786275
c94137_g2	c94137_g2	5044	12379	0.037620017	-0.105790907
c80427_g1	c80427_g1	5045	9134	0.037616184	-0.023975221
c90071_g5	c90071_g5	5046	12873	0.037615839	-0.123807885
c84359_g1	c84359_g1	5047	6538	0.03761363	0.028732411
c88753_g2	c88753_g2	5048	7011	0.037597177	0.019135078
c88341_g1	c88341_g1	5049	7622	0.037574672	0.007888092
c97232_g1	c97232_g1	5050	3503	0.037569202	0.099753499
c87108_g3	c87108_g3	5051	7731	0.037536493	0.005565746
c95215_g1	c95215_g1	5052	2072	0.037513225	0.155527891
c95512_g4	c95512_g4	5053	14137	0.037509647	-0.191872437
c92364_g7	c92364_g7	5054	3461	0.037507851	0.101413411
c84463_g1	c84463_g1	5055	2180	0.037495297	0.149237729
c86476_g3	c86476_g3	5056	14463	0.037482929	-0.218034831
c94554_g2	c94554_g2	5057	14069	0.03745658	-0.185834162
c90337_g6	c90337_g6	5058	4745	0.037450103	0.065929043
c85101_g9	c85101_g9	5059	9142	0.037447185	-0.024299483
c84245_g1	c84245_g1	5060	5008	0.03744098	0.060325139
c93320_g1	c93320_g1	5061	8708	0.037437991	-0.014843922
c88102_g3	c88102_g3	5062	7707	0.037408393	0.006159159
c85951_g1	c85951_g1	5063	2129	0.03740672	0.151955254
c93849_g5	c93849_g5	5064	3498	0.037401293	0.099930264
c76030_g1	c76030_g1	5065	12481	0.037395609	-0.109537426
c90424_g1	c90424_g1	5066	12919	0.037391254	-0.125750682
c94883_g1	c94883_g1	5067	2821	0.037360426	0.122870967
c96602_g6	c96602_g6	5068	6979	0.037354785	0.019751473
c96254_g6	c96254_g6	5069	15503	0.037337355	-0.378085698
c87482_g2	c87482_g2	5070	5990	0.037330234	0.0400025
c86539_g17	c86539_g17	5071	6071	0.037326863	0.038213145
c96798_g2	c96798_g2	5072	14953	0.037318774	-0.266616574
c92305_g1	c92305_g1	5073	9643	0.037308606	-0.035155961
c88949_g2	c88949_g2	5074	11741	0.037290295	-0.08664292
c91537_g2	c91537_g2	5075	8834	0.037282859	-0.017309445
c95329_g5	c95329_g5	5076	4744	0.037270716	0.065999201
c84623_g1	c84623_g1	5077	12404	0.037262203	-0.107064447
c80822_g1	c80822_g1	5078	9416	0.037248302	-0.02985394
c89615_g3	c89615_g3	5079	6001	0.037205391	0.03976883
c82595_g2	c82595_g2	5080	7485	0.037203702	0.010657703
c96830_g2	c96830_g2	5081	9534	0.03717637	-0.032617876
c92590_g2	c92590_g2	5082	3707	0.037092914	0.093347207
c95453_g3	c95453_g3	5083	12571	0.03708249	-0.112810971
c88056_g4	c88056_g4	5084	2104	0.037070899	0.15346025
c89635_g2	c89635_g2	5085	4480	0.037047505	0.072736349
c81785_g1	c81785_g1	5086	12786	0.037039862	-0.120018828
c94986_g3	c94986_g3	5087	14212	0.037036435	-0.197429375
c93535_g2	c93535_g2	5088	6557	0.036963005	0.028264708
c94377_g5	c94377_g5	5089	6406	0.036956534	0.031597299
c90680_g4	c90680_g4	5090	12125	0.036926666	-0.097974197
c83028_g1	c83028_g1	5091	693	0.036923196	0.308764331
c88746_g6	c88746_g6	5092	12051	0.036915019	-0.09568281
c97535_g4	c97535_g4	5093	2326	0.036913114	0.14291781
c94443_g1	c94443_g1	5094	3039	0.036905363	0.115340962
c84513_g2	c84513_g2	5095	1631	0.036902267	0.183653188
c84557_g3	c84557_g3	5096	4168	0.036896373	0.081109813
c93372_g5	c93372_g5	5097	10358	0.036891864	-0.050898841
c87154_g1	c87154_g1	5098	10382	0.036879705	-0.05157824
c92771_g5	c92771_g5	5099	3242	0.036871098	0.10851954
c86612_g2	c86612_g2	5100	7319	0.036867058	0.013381883
c86888_g1	c86888_g1	5101	12146	0.036865071	-0.098576632
c95871_g5	c95871_g5	5102	8868	0.036850334	-0.018007997
c97023_g3	c97023_g3	5103	3805	0.036809476	0.090624426
c82050_g1	c82050_g1	5104	565	0.036803158	0.337652884
c85778_g2	c85778_g2	5105	1801	0.03678656	0.171531012
c82557_g2	c82557_g2	5106	9066	0.03678157	-0.022594342
c94672_g1	c94672_g1	5107	2394	0.036781476	0.140127686
c85360_g7	c85360_g7	5108	6222	0.036778736	0.035142296
c96646_g6	c96646_g6	5109	3961	0.036755471	0.086359609
c93523_g1	c93523_g1	5110	9331	0.036739346	-0.02805951
c87662_g9	c87662_g9	5111	9731	0.036736155	-0.03708044
c87189_g4	c87189_g4	5112	14248	0.036725771	-0.199830382
c94698_g3	c94698_g3	5113	7581	0.036717886	0.008815933
c95233_g1	c95233_g1	5114	10484	0.036698589	-0.053446436
c86866_g4	c86866_g4	5115	4808	0.036639774	0.064595593
c93654_g4	c93654_g4	5116	6318	0.036639507	0.033323002
c96103_g7	c96103_g7	5117	7207	0.036632964	0.015717202
c87038_g3	c87038_g3	5118	1573	0.036611798	0.18719587
c85769_g4	c85769_g4	5119	11366	0.036595703	-0.075535985
c85979_g3	c85979_g3	5120	11490	0.036584257	-0.079203626
c88041_g13	c88041_g13	5121	9115	0.036562281	-0.023590048
c90348_g5	c90348_g5	5122	14179	0.036539963	-0.194884783
c90176_g1	c90176_g1	5123	12908	0.03653741	-0.125391487
c90774_g1	c90774_g1	5124	5520	0.036531548	0.049425038
c86955_g3	c86955_g3	5125	887	0.036524928	0.266679491
c87362_g8	c87362_g8	5126	9807	0.036509783	-0.038816834
c95285_g1	c95285_g1	5127	4148	0.03650813	0.081580505
c94552_g1	c94552_g1	5128	13319	0.036506277	-0.142251266
c95093_g1	c95093_g1	5129	14231	0.036492595	-0.198657231
c88881_g6	c88881_g6	5130	14435	0.036484224	-0.214575606
c87574_g1	c87574_g1	5131	8793	0.036469227	-0.016345064
c84964_g2	c84964_g2	5132	8693	0.036437225	-0.01449733
c89481_g2	c89481_g2	5133	14175	0.036416419	-0.194440246
c96807_g3	c96807_g3	5134	13377	0.036409747	-0.145025284
c91414_g9	c91414_g9	5135	893	0.036381943	0.265643123
c92056_g1	c92056_g1	5136	3411	0.036376696	0.103233937
c90307_g2	c90307_g2	5137	10888	0.036342278	-0.064096999
c90257_g10	c90257_g10	5138	7308	0.03634225	0.013704394
c90677_g4	c90677_g4	5139	7297	0.036331734	0.013864163
c87464_g3	c87464_g3	5140	10492	0.036312708	-0.053637795
c95398_g7	c95398_g7	5141	6321	0.036309901	0.033222946
c91849_g1	c91849_g1	5142	7424	0.036302769	0.011730336
c93109_g8	c93109_g8	5143	6638	0.03627594	0.026425717
c81402_g2	c81402_g2	5144	12707	0.036275919	-0.117056049
c90826_g1	c90826_g1	5145	15533	0.036258718	-0.388669164
c87920_g1	c87920_g1	5146	4941	0.03624005	0.061867796
c95054_g1	c95054_g1	5147	7247	0.036225902	0.014879241
c92704_g4	c92704_g4	5148	6767	0.036155406	0.023807203
c96420_g3	c96420_g3	5149	7953	0.036153705	0.001084042
c89544_g1	c89544_g1	5150	13587	0.036142582	-0.155828565
c87190_g4	c87190_g4	5151	7481	0.036108376	0.010718217
c84716_g5	c84716_g5	5152	11014	0.036092608	-0.06695556
c90353_g4	c90353_g4	5153	9343	0.036060994	-0.028306749
c94379_g1	c94379_g1	5154	1868	0.036023056	0.16774681
c95952_g9	c95952_g9	5155	13196	0.035999638	-0.136976142
c92093_g1	c92093_g1	5156	6127	0.035989507	0.037133282
c93388_g2	c93388_g2	5157	5928	0.035977047	0.041299156
c95453_g2	c95453_g2	5158	11682	0.035954122	-0.084493799
c94511_g4	c94511_g4	5159	2973	0.035924323	0.117874654
c96661_g1	c96661_g1	5160	15929	0.035920584	-0.628453102
c92451_g7	c92451_g7	5161	9016	0.035914291	-0.021223184
c96770_g6	c96770_g6	5162	9997	0.035904827	-0.042706297
c91036_g1	c91036_g1	5163	9520	0.035879353	-0.032300892
c85875_g1	c85875_g1	5164	12206	0.035879002	-0.100320521
c82588_g1	c82588_g1	5165	16106	0.035865901	-1.014281569
c87462_g1	c87462_g1	5166	5741	0.035859367	0.045013007
c95042_g1	c95042_g1	5167	7111	0.035816385	0.017358307
c94258_g1	c94258_g1	5168	14999	0.035814832	-0.271837478
c85978_g10	c85978_g10	5169	9377	0.035804929	-0.029050104
c95993_g3	c95993_g3	5170	8013	0.035798775	-2.74E-05
c91858_g3	c91858_g3	5171	9442	0.035791928	-0.030550941
c95494_g4	c95494_g4	5172	7401	0.035779835	0.011993911
c89464_g1	c89464_g1	5173	3932	0.035767075	0.087051911
c95622_g1	c95622_g1	5174	13204	0.035763568	-0.137193233
c96145_g2	c96145_g2	5175	12224	0.035750997	-0.100950206
c89759_g2	c89759_g2	5176	14869	0.035727832	-0.25647172
c97149_g6	c97149_g6	5177	11536	0.035716119	-0.080731038
c92594_g2	c92594_g2	5178	11019	0.035694969	-0.066995917
c86747_g1	c86747_g1	5179	2210	0.035689437	0.147568173
c85883_g6	c85883_g6	5180	4040	0.035688865	0.08426556
c95653_g1	c95653_g1	5181	2313	0.035684595	0.143460172
c89318_g4	c89318_g4	5182	4366	0.035676893	0.075403247
c91044_g1	c91044_g1	5183	8938	0.035651561	-0.019469382
c83459_g1	c83459_g1	5184	12352	0.03563256	-0.104991077
c95034_g1	c95034_g1	5185	7225	0.035617827	0.015313041
c93980_g1	c93980_g1	5186	2539	0.035599412	0.134160337
c87227_g3	c87227_g3	5187	1428	0.035586401	0.200427841
c96964_g2	c96964_g2	5188	15091	0.035580738	-0.286431925
c95187_g8	c95187_g8	5189	472	0.035571042	0.372341834
c90351_g6	c90351_g6	5190	15103	0.035519681	-0.288499556
c92662_g3	c92662_g3	5191	8090	0.035485862	-0.001766014
c83397_g2	c83397_g2	5192	13773	0.035474237	-0.166958626
c93169_g3	c93169_g3	5193	11219	0.035438206	-0.071735004
c88376_g1	c88376_g1	5194	8122	0.03543281	-0.002421161
c83654_g1	c83654_g1	5195	10406	0.035427372	-0.052055671
c92438_g2	c92438_g2	5196	4645	0.035424244	0.068335014
c89661_g2	c89661_g2	5197	15716	0.035408204	-0.469703541
c86186_g1	c86186_g1	5198	15156	0.035406763	-0.296964366
c86048_g4	c86048_g4	5199	7395	0.035395153	0.012122201
c92878_g2	c92878_g2	5200	16031	0.03538479	-0.779464389
c94915_g1	c94915_g1	5201	6402	0.035373564	0.031765549
c78133_g1	c78133_g1	5202	9684	0.035343565	-0.036059367
c91828_g3	c91828_g3	5203	966	0.035336293	0.255833133
c82103_g1	c82103_g1	5204	14878	0.035320288	-0.257389255
c83953_g2	c83953_g2	5205	14090	0.035246222	-0.188334781
c91398_g2	c91398_g2	5206	1763	0.035241948	0.174222099
c96111_g3	c96111_g3	5207	12394	0.035233859	-0.106699359
c89379_g8	c89379_g8	5208	9896	0.035215965	-0.040563488
c91865_g3	c91865_g3	5209	2165	0.035209977	0.149964759
c92961_g1	c92961_g1	5210	9834	0.035197231	-0.039364375
c94751_g4	c94751_g4	5211	1312	0.035176439	0.212129247
c84810_g3	c84810_g3	5212	15723	0.035163708	-0.472266676
c92109_g3	c92109_g3	5213	10680	0.035158765	-0.059167024
c93510_g10	c93510_g10	5214	13673	0.035147978	-0.160940864
c91384_g1	c91384_g1	5215	13047	0.035140135	-0.130422028
c88025_g3	c88025_g3	5216	871	0.035097189	0.269148552
c91550_g1	c91550_g1	5217	11569	0.035093497	-0.081584683
c89423_g7	c89423_g7	5218	3563	0.035084426	0.097866796
c88155_g2	c88155_g2	5219	3117	0.035068915	0.112503142
c90506_g1	c90506_g1	5220	8251	0.035055206	-0.004868913
c85906_g4	c85906_g4	5221	845	0.035047123	0.272878904
c94040_g1	c94040_g1	5222	2114	0.035043884	0.152772407
c95000_g10	c95000_g10	5223	11883	0.035029079	-0.090864279
c94822_g2	c94822_g2	5224	8754	0.035013283	-0.015756243
c83949_g1	c83949_g1	5225	2286	0.035002955	0.144937622
c96369_g7	c96369_g7	5226	12441	0.034993744	-0.108148939
c93137_g1	c93137_g1	5227	11007	0.034978887	-0.066755931
c83772_g3	c83772_g3	5228	9299	0.034969956	-0.027509271
c95929_g8	c95929_g8	5229	12478	0.034952047	-0.109422504
c87865_g1	c87865_g1	5230	5602	0.034940496	0.047655524
c94827_g1	c94827_g1	5231	12355	0.034930501	-0.10513732
c95130_g4	c95130_g4	5232	14800	0.03487275	-0.250223212
c86928_g5	c86928_g5	5233	6518	0.034872319	0.029180979
c90348_g4	c90348_g4	5234	10986	0.034853989	-0.066266286
c94063_g3	c94063_g3	5235	6862	0.034838025	0.021834067
c91632_g7	c91632_g7	5236	1876	0.034835154	0.167503404
c85573_g6	c85573_g6	5237	14711	0.034801929	-0.241537703
c94885_g7	c94885_g7	5238	6357	0.034791784	0.03259337
c86990_g3	c86990_g3	5239	74	0.034778153	0.934929566
c81731_g1	c81731_g1	5240	6420	0.034774394	0.031290166
c80183_g2	c80183_g2	5241	9561	0.034768955	-0.03304744
c91123_g2	c91123_g2	5242	7760	0.034755151	0.0050592
c92142_g8	c92142_g8	5243	2692	0.034734079	0.127653594
c87601_g1	c87601_g1	5244	2302	0.034674106	0.143936813
c95761_g1	c95761_g1	5245	9634	0.034646062	-0.034987901
c91746_g3	c91746_g3	5246	2188	0.034619352	0.148562587
c87250_g5	c87250_g5	5247	1459	0.034608076	0.197772583
c89690_g2	c89690_g2	5248	7954	0.034583302	0.001057354
c88305_g9	c88305_g9	5249	15153	0.034580499	-0.296395225
c84700_g1	c84700_g1	5250	2696	0.03457834	0.127310727
c93127_g1	c93127_g1	5251	3655	0.034569885	0.094878113
c93595_g5	c93595_g5	5252	867	0.034562802	0.269506437
c96171_g6	c96171_g6	5253	9523	0.034553468	-0.032369272
c92343_g5	c92343_g5	5254	8081	0.034521044	-0.001622132
c87198_g1	c87198_g1	5255	7419	0.034517936	0.011772357
c94381_g1	c94381_g1	5256	3479	0.034499732	0.100604233
c84368_g2	c84368_g2	5257	3634	0.034488003	0.095803356
c90818_g8	c90818_g8	5258	4451	0.03447437	0.073343622
c82126_g3	c82126_g3	5259	10586	0.034447534	-0.056322718
c87810_g2	c87810_g2	5260	5514	0.034445064	0.049545413
c67982_g1	c67982_g1	5261	3535	0.034433394	0.098723812
c94732_g1	c94732_g1	5262	10604	0.034392706	-0.056842111
c87213_g4	c87213_g4	5263	9547	0.034366108	-0.032858155
c95464_g3	c95464_g3	5264	5794	0.034338749	0.043750215
c88935_g3	c88935_g3	5265	10301	0.034296717	-0.04977621
c90771_g6	c90771_g6	5266	5117	0.034291576	0.057896478
c79792_g1	c79792_g1	5267	3398	0.034291287	0.10357955
c89589_g2	c89589_g2	5268	8721	0.034246839	-0.01506658
c92637_g2	c92637_g2	5269	3466	0.034222218	0.10116565
c86183_g1	c86183_g1	5270	6679	0.034221541	0.025614193
c83568_g4	c83568_g4	5271	7684	0.034219033	0.006426391
c95180_g2	c95180_g2	5272	7876	0.034206678	0.002770709
c90047_g3	c90047_g3	5273	14191	0.0342061	-0.195725102
c82260_g3	c82260_g3	5274	12929	0.034182298	-0.126090074
